statename,statecode,territory,year,mdcdenroll,hmoenroll,percenthmo,gdp,respop,gdpcapita,fmap,numpoor,povrate,payshare,totmdcd,totschip,m_pov120134,m_pov135175,m_abortions,m_allcareeld,m_clinicserv,m_coinsurance,m_community,m_dental,m_drugrebnatl,m_drugrebstate,m_emergency,m_epsdt,m_fedhealthcenter,m_homecommun,m_homecommuneld,m_homehealthserv,m_hospice,m_inpatientdsh,m_inpatientreg,m_interprivate,m_interpublic,m_labrad,m_mdcdcoin,m_mdcdgroup,m_mdcdmco,m_mdcdphp,m_mdcdother,m_mdcrparta,m_mdcrpartb,m_mentaldsh,m_mentalreg,m_nursfacserv,m_otherserv,m_otherprac,m_outpatienthosp,m_personalserv,m_physserv,m_prepaidamb,m_prepaidinp,m_rx,m_primcasemgmt,m_rural,m_steril,m_targetcasemgmt,mb_balance,mc_collections,mt_totnetexp,a_appmmisin,a_appmmisprive,a_dur,a_enrollbrok,a_extrev,a_famplan,a_immigstat,a_mechsysin,a_mechsyspriv,a_mmisdrug,a_mmisin,a_mmispriv,a_nursetrain,a_otherfnclpart,a_outstndelig,a_peerrevorg,a_preadmscreen,a_resrev,a_skilledprof,a_tanfbase,a_tanfsec75,a_tanfsec90,a_tplaor,a_tplrecov,ab_balance,ac_collections,at_totnetexp,c_abortions,c_casemgmt,c_clinicserv,c_dental,c_drugrebnatl,c_drugrebstate,c_famplan,c_homecommun,c_homehealth,c_hospice,c_inpatientdsh,c_inpatientreg,c_mentaldsh,c_mentalreg,c_labrad,c_mepequip,c_medtrans,c_mdcrpay,c_nurscareservices,c_otherprac,c_otherserv,c_outpatienthosp,c_outpatientmental,c_physsurg,c_premover150csoff,c_premover150grosspd,c_premupto150csoff,c_premupto150grosspd,c_rx,c_screenserv,c_therapyserv,c_visionserv,cb_balance,cc_collections,ct_totnetexp,s_abortions,s_admin,s_casemgmt,s_clinicserv,s_dental,s_famplan,s_homecommun,s_homehealth,s_hospice,s_inpatient,s_mental,s_labrad,s_mepequip,s_medtrans,s_nurscareservices,s_otherprac,s_otherserv,s_outpatienthosp,s_outpatientmental,s_outreach,s_physsurg,s_premover150csoff,s_premover150grosspd,s_premupto150csoff,s_premupto150grosspd,s_rx,s_reserved,s_screenserv,s_therapyserv,s_visionserv,sb_balance,sc_collections,st_totnetexp,t_pov120134,t_pov135175,t_abortions,t_allcareeld,t_clinicserv,t_coinsurance,t_community,t_dental,t_drugrebnatl,t_drugrebstate,t_emergency,t_epsdt,t_fedhealthcenter,t_homecommun,t_homecommuneld,t_homehealthserv,t_hospice,t_inpatientdsh,t_inpatientreg,t_interprivate,t_interpublic,t_labrad,t_mdcdcoin,t_mdcdgroup,t_mdcdmco,t_mdcdphp,t_mdcdother,t_mdcrparta,t_mdcrpartb,t_mentaldsh,t_mentalreg,t_nursfacserv,t_otherserv,t_otherprac,t_outpatienthosp,t_personalserv,t_physserv,t_prepaidamb,t_prepaidinp,t_rx,t_primcasemgmt,t_rural,t_steril,t_targetcasemgmt,tt_totnetexp,_merge
Colorado,6,0,2000,281764,254232,0.902287020343266,171862000000,4327409,39714.757722230555,50,425000,0.09806183664051685,3,2026352361,21412713,429381,6946,0,0,61812603,0,0,18392040,-28832989,0,0,3169981,9963736,294001364,0,66679325,8340530,134381963,226237401,-190185,17687963,7824529,0,374652,394411524,-2821,7858035,1825651,23096638,37352,3029630,364088282,46586216,0,60046421,0,73934010,NA,NA,143925427,1701114,1793127,1946277,7889321,1952445444,-8130308,1944315136,1634448,15030006,0,762649,291667,0,2917,0,0,0,107979,2766268,196915,53308453,0,3360336,785241,565365,1141339,1542100,101844,457618,-4839,-13081,82037225,0,82037225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1639989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501282,5586169,-763407,4349768,-673539,10772451,0,0,0,0,0,21412713,0,21412713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
Connecticut,7,0,2000,320617,229995,0.7173512321555002,160436000000,3412539,47013.675155067824,50,258000,0.07667161961367014,3,3257920495,19632473,290013,298,0,0,21104029,82486716,0,4728757,-49164014,0,0,434382,8868637,426150952,0,134551993,0,226187840,171168860,44655155,185969455,3100750,18129841,0,400376407,0,0,9482001,29399718,84679352,9574848,983860618,71283082,39365112,45142577,0,25897431,NA,NA,265685933,0,0,226176,16154718,3259791637,-117809264,3141982373,3477,17206156,2518072,5074132,0,0,0,6440363,4526240,0,2273,4746243,203275,67846171,0,211196,519742,1076970,2551285,2138376,0,874151,0,0,115938122,0,115938122,0,36456,49622,12091,0,0,0,160539,196022,0,0,425635,0,10763,10292,0,0,0,9004,324222,54752,175232,0,113389,0,0,0,7965112,140502,3125,0,0,9686758,0,9686758,0,1963247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437265,496054,0,0,0,7049149,0,0,0,0,0,0,0,9945715,0,9945715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
Delaware,8,0,2000,95178,75535,0.7936182731303453,41472000000,786505,52729.48042288351,50,65000,0.08365508365508366,3,556931483,2372276,95629,0,2704,0,20793705,0,0,3920175,-13780359,0,0,14687255,70506,43896615,0,6177206,1112479,0,19828810,0,32544972,503963,0,0,0,0,171225143,1610094,6208027,7069000,8957020,93423913,30034299,371496,5151312,0,5360552,NA,NA,66226440,0,0,43429,0,525534385,-1786065,523748320,0,6943681,0,0,0,0,0,0,0,0,0,0,0,21381505,0,233331,1940745,0,1856011,0,149975,677915,0,0,33183163,0,33183163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25124,549951,-51008,1551253,287073,0,0,0,0,2372276,0,2372276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
Florida,9,0,2000,1701128,1016641,0.5976275741743126,471316000000,16050166,29365.179151418124,56.52,1754000,0.10968669876805703,3,7982867148,180781881,6019612,0,0,0,35963977,77446872,286310,65527459,-248637014,0,50786738,30941140,0,384236003,0,74218039,68622446,200639067,1011412978,111542249,169600908,25520572,0,0,717513875,0,0,154888732,171693117,147845588,11420674,1590653302,482493555,6642994,378925407,16062592,422157218,NA,NA,1359073656,0,31032038,0,39784050,7594314154,-69053651,7525260503,541189,28608910,0,0,0,0,0,0,8542178,0,0,659837,23546,380004715,0,6870350,9540019,2733,13911875,4413619,1655457,2518143,108301,205773,457606645,0,457606645,0,150607,647191,2921244,0,0,0,0,145570,7430,0,5998892,0,0,316970,0,0,0,1477,4195,17767012,3517103,0,3391436,0,0,0,0,3466477,265555,39028,263708,38903895,0,38903895,0,12203828,43015,88048,-814,41,0,17030,7046,240022,0,2172,0,26711,0,6460,10402224,435434,0,0,34700554,-3085325,23495545,-9509137,74305649,429332,0,721876,267190,0,144796901,-2918915,141877986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
Georgia,10,0,2000,841917,806009,0.9573497149956587,290887000000,8230549.999999999,35342.35257668079,59.88,982000,0.12105522682445759,3,4480066584,67782519,1896410,20838,7332,0,68151305,0,0,42174479,-91886605,0,0,28452054,6778457,159297788,0,48452923,22584141,402093625,1037669602,5106956,105112386,16870599,0,91143,7656711,0,655339,19203795,84344815,0,23967321,758490227,181756173,36537291,366028912,0,408929790,NA,NA,578085759,24265541,5861518,5492507,92833063,4446982195,-125734994,4321247201,14692687,21091552,1437967,0,0,0,0,0,5096170,0,0,0,596145,110719366,0,0,0,0,5185496,0,0,0,0,0,158819383,0,158819383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5022588,3632723,2079674,10169283,27272,0,19414,52449,5569993,0,244196,397806,105026,276545,1639658,160374,12431178,0,0,13294371,0,-2612911,0,-408338,12981928,0,1943241,26453,729596,67782519,0,67782519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
Hawaii,11,0,2000,164474,121581,0.7392110607147634,40202000000,1212113,33166.87470557613,51.01,106000,0.0887029288702929,3,690544686,639622,0,0,0,0,2258941,0,0,356166,-10947632,0,0,1451812,6422079,35182998,0,2163031,489900,0,64451043,0,8010067,4140763,0,0,0,0,232650179,17060202,9123174,0,0,150922124,15260228,2053529,21948566,0,27248871,NA,NA,61762044,0,0,25904,3675582,655709571,-13935014,641774557,384549,5178630,0,0,0,0,0,0,0,0,560858,4825172,19990,30736901,570888,458160,2159,0,6032822,0,0,0,0,0,48770129,0,48770129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,0,575207,0,0,0,0,575660,0,575660,0,63962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63962,0,63962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
Idaho,12,0,2000,108176,32338,0.2989387664546665,34989000000,1299811,26918.528924589806,70.15,162000,0.1256788207913111,3,629159108,9474827,171388,2593,15230,0,25101174,0,0,15158101,-13984004,0,0,2668801,1354844,33698431,0,6955431,443239,1425517,84253146,34237055,19332687,5561396,0,996543,0,0,0,2183274,7622195,0,7199251,112492923,60717463,5166308,21538231,17199249,38234572,NA,NA,82041976,1144567,2101134,595480,10548147,586176342,-8872720,577303622,1479172,7667991,224616,0,0,0,0,1482586,0,0,2942,526232,120897,35085516,0,1816763,38548,364017,1604532,3,1441671,0,0,0,51855486,0,51855486,0,60817,634880,1353365,0,0,0,41292,25528,0,0,1687131,0,955011,209375,0,111497,0,6147,211843,205706,611612,0,1468104,0,0,0,0,884737,60299,0,0,8527344,0,8527344,0,787748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159735,0,0,0,0,0,0,0,0,0,0,947483,0,947483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
Illinois,13,0,2000,1392388,137622,0.09883882940674582,464194000000,12440970,37311.72087063951,50,1307000,0.10652864944168229,3,8252913920,50245640,3516069,33606,1020,0,35626599,6458943,0,341763,-143590170,0,50638841,67816064,20405763,275030289,0,8019629,20930048,271926615,2244652700,308108831,333403281,55355114,0,433240,204208800,13630232,0,11427018,84386667,160992075,38918902,1428457893,400108209,32789309,540892168,-12514,297765769,NA,NA,805790014,0,14577770,8963541,16968330,7618972428,-131321882,7487650546,19464808,12159852,0,1615563,0,701991,0,0,0,0,411613,6745162,4393132,590218213,0,6441392,5274725,5274727,91232650,854149,18989770,1485627,0,0,765263374,0,765263374,0,112139,920170,11847,0,0,0,0,41107,25394,0,7661065,0,1373780,843073,445284,199898,2616,3726,3119057,3122963,4491188,18707,4319536,0,0,0,2210323,5720805,1784947,37765,114005,36579395,0,36579395,0,5024353,12827,293331,970,0,0,9193,0,1810078,371007,196163,144745,25091,-2623,344644,582389,1628998,0,0,1334090,0,0,-927114,47012,1814771,0,891936,33865,30519,13666245,0,13666245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
Indiana,14,0,2000,563205,376066,0.6677248959082395,194419000000,6092375,31911.857034407763,61.74,513000,0.08540036623938738,3,3608611584,73359414,0,35199,0,0,23744219,0,0,83457767,-84453135,0,0,5767073,6770764,106975122,0,48691117,8369864,381793154,510299423,207498633,50955961,21615181,0,0,135234147,0,35880,5679371,42424203,127455799,157869004,770017547,85531376,55765802,130401851,312412,132509132,NA,NA,462862435,8050749,2743559,2210106,880175,3491503890,-21549672,3469954218,0,31582041,0,6877956,0,0,0,8195964,-19376473,0,0,0,164777,100404501,0,271027,3361112,1943872,776437,0,123871,4332281,0,0,138657366,0,138657366,0,28597,1328424,7257673,0,0,0,0,795654,2818,0,7409966,0,1658674,758749,834813,360549,0,8927386,65188,9514106,4514045,6972883,4791712,0,0,0,0,7859398,157860,281413,846861,64366769,0,64366769,0,7335941,566,58423,403036,0,0,23096,0,153533,211765,21162,21592,3247,0,6331,258849,204164,52674,0,202483,-286024,0,0,0,229208,0,35118,13482,43999,8992645,0,8992645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
Iowa,15,0,2000,201845,182251,0.9029255121504124,90186000000,2928703,30793.836042780713,63.06,237000,0.08292512246326102,3,1724618560,20895814,794030,0,0,0,2339426,48511996,0,17455783,-36040216,0,0,7176789,5226151,107510589,0,43442696,2419812,13658858,166663803,112342792,78909608,1531228,0,6001491,73378722,61281371,0,3689766,25249769,0,21236558,503632106,64707546,4588946,55604658,5,51540013,NA,NA,197279041,488408,3998420,3182561,14270623,1662073349,-24124243,1637949106,1514006,11771256,0,0,0,0,0,0,3067636,0,1618643,0,1263480,55421047,0,5041697,0,0,3264643,0,3311048,359058,9404,27536,86669454,0,86669454,0,3329,247242,716712,0,0,0,5888,21372,0,0,1711040,0,412630,53523,147167,0,0,22896,51110,2034725,1114771,0,1280624,0,0,0,3880231,1314482,142638,29105,125593,13315078,0,13315078,0,1759275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329046,0,-310998,5803413,0,0,0,0,0,0,0,7580736,0,7580736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
Kansas,16,0,2000,192009,108093,0.5629579863443901,82812000000,2692947,30751.44070789362,60.03,213000,0.08040770101925254,3,1491765957,17733181,253615,1251,0,0,1252975,125892,0,11081708,-31022023,0,0,13777624,1119103,278686889,0,19762048,3853816,11011012,145236053,24272224,42778698,2219935,161,507787,39259058,0,103,2421983,22116656,63369514,13718021,335081997,161792006,4832677,17923961,10285208,45003066,NA,NA,165290804,1688516,6669477,1535459,5653392,1421560666,-10775775,1410784891,0,12533798,0,0,0,0,0,0,0,0,59001,3090292,467613,59830936,0,1737805,1487854,0,1837311,0,0,-63544,0,0,80981066,0,80981066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-335401,7948007,0,8596412,0,0,0,0,0,17733181,0,17733181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
Kentucky,17,0,2000,575399,464191,0.8067288959487243,111900000000,4049260,27634.678928989495,70.55,502000,0.12565707133917398,3,3135703586,75609997,1644606,31833,11780,0,72346816,143666,0,26244001,-93688165,0,0,2262,-3492667,129004467,0,104951261,7733797,149108180,296036566,23289517,60234225,5519916,0,2572,427187430,27804256,0,11362512,63932393,35157066,41201835,558127959,178588596,11879002,246630325,0,188057579,NA,NA,463275891,32993258,11632962,5169571,15120087,3097245355,-62594101,3034651254,895255,21310726,172500,0,0,2871,0,55990,4550363,0,0,0,801211,55573857,12713,9194460,529590,178417,1525544,0,415726,5790613,10292,32452,101052580,-248,101052332,0,297495,2154270,3425607,0,0,0,148,281056,0,0,3034107,0,1915491,135388,0,0,0,683,1027003,7392336,7302670,0,4801396,0,0,0,23593821,4819146,160,0,0,60180777,0,60180777,0,3312325,49940,363793,801776,0,0,40663,0,685416,156523,18374,40,0,0,210793,757637,1520602,0,0,1187380,0,1791317,0,3459242,1078753,0,0,0,0,15434574,-5354,15429220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
Louisiana,18,0,2000,771707,48802,0.06323902724738793,131520000000,4469529,29425.919375397272,70.32,750000,0.17225539733578318,3,3545240444,31927847,1262387,0,0,0,53582415,79812,0,20316402,-84800897,0,0,23160862,3563067,111701646,0,22709574,2702458,783869650,528691153,169559841,177878672,44855131,0,88874,0,0,0,16937521,63780483,65823051,11606282,515317041,151126711,0,155975299,0,211704756,NA,NA,508229794,1680904,7481023,1344196,8754757,3578982865,-135714311,3443268554,196562,9109626,0,801508,0,0,0,2007449,0,0,0,0,62005,86719445,0,0,0,0,3075295,0,0,0,0,0,101971890,0,101971890,0,13822,369266,0,-312644,0,0,7768,107545,0,0,6618387,0,506140,1206578,0,103006,0,0,215731,4277869,4820239,0,5282709,0,0,0,0,5824460,821963,0,0,29862839,0,29862839,0,2065008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2065008,0,2065008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
Maine,19,0,2000,161664,57151,0.35351717141726047,35542000000,1277483,27821.896651462288,66.22,128000,0.10102604577742699,3,1243330523,14933387,0,0,32479,0,52059234,23827173,0,9497755,-31598262,0,0,0,6571395,141052512,0,9379654,0,0,120556294,31235922,4070144,4847752,0,0,0,0,2287194,83353,22284374,42287383,32094099,199589666,229042540,4065301,48644891,4840442,36800297,NA,NA,170901428,0,4128768,0,49900698,1218482486,-33879802,1184602684,9599277,1382156,0,0,0,0,0,0,0,0,96,1430500,300839,44857425,0,0,12757,0,1133214,0,0,0,4583,6992,58727839,0,58727839,0,684433,1381604,683157,0,0,0,344,43230,0,0,1822377,0,0,55524,30718,154249,3990,0,55257,2297559,844367,0,615517,0,0,0,81241,1099818,0,131321,79692,10064398,0,10064398,0,866255,277954,514472,405301,0,0,24916,0,479966,0,35163,25600,59272,0,16168,804011,451801,0,263056,340988,-355929,0,0,119290,450169,2316,0,65406,22814,4868989,0,4868989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
Maryland,20,0,2000,478870,385687,0.8054106542485434,180367000000,5311695,33956.580714818905,50,386000,0.07365006678114863,3,3264429215,141782651,372491,-2275,0,0,151989936,0,0,122319,-38853424,-3228357,4612832,570740,1607854,171529700,0,57043452,3100462,23341204,353264679,0,60495025,5055805,3918,31162,854801227,0,0,26964286,33031225,114809891,148142401,624176333,183100470,4729116,77488275,30129088,6768249,NA,NA,204698146,0,0,758121,478889,3101133240,-71902441,3029230799,19013554,1178217,0,7529443,0,0,0,0,0,0,0,0,1856067,191482122,0,2449969,532795,0,7218871,4997503,85620,-1228421,17706,64970,235198416,0,235198416,0,1340,1331135,17558,-74531,0,0,2618,173009,10606,0,8134631,0,2740525,47560,108315,75613,0,0,106685,16330059,3434715,2210458,5593259,0,51582293,0,39674544,3253781,23031,852530,758,135630492,-1140252,134490240,0,5999417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1292994,0,0,0,0,0,0,0,0,0,0,7292411,0,7292411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
Massachusetts,21,0,2000,911014,583324,0.6403019053494239,274949000000,6362604,43213.28185755392,50,618000,0.09834500318268619,3,6619161124,68729832,984155,239293,0,0,150610419,0,0,54139176,-146225538,0,0,7449167,0,469458184,0,75174539,8966321,452719935,679635076,0,210002321,16584591,0,5674687,872626251,495692681,0,58769725,86188178,99900001,45711644,1381232925,228871249,10099074,290212499,203230560,233069892,NA,NA,698428250,0,0,3506243,242512030,6935463528,-590356633,6345106895,11774590,16230374,0,0,0,885577,0,0,0,0,0,119871,0,230991316,0,5911626,789310,601310,9491462,-363563,0,-2493452,36797,79011,274054229,0,274054229,0,1859074,1057684,3647722,-1813038,0,0,848381,324641,0,0,7779470,0,1378469,206306,5713679,258167,0,4719,26026,1967313,6871534,19142,6406463,0,14865,0,19797930,4434464,239310,0,297249,61339570,-9740708,51598862,0,2938312,2595,318778,1133740,95342,0,34849,0,1021489,109672,51964,1402524,28686,851,6749,504699,2277369,3750,31249,2103145,0,6117138,0,4740,1434788,0,47380,0,86704,19756513,-2625543,17130970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
Michigan,23,0,2000,1063557,1063557,1,337235000000,9956689,33870.1952024413,55.11,967000,0.09854274941404259,3,7452898213,52828108,1690096,51229,0,0,145690909,17696027,0,45560062,-75687945,0,0,54955,31372263,301456483,71245275,14635319,17400487,186903546,590372438,0,38428398,2610994,0,0,1974275823,215912330,-12002893,45230541,79795410,245800130,37772400,1608876451,50182353,2064957,433312748,189980909,88069612,NA,NA,396533784,0,12011297,118916,32984616,6790399920,-49579738,6740820182,34581706,11442646,202150,8664761,0,674122,0,11999,349686,0,753884,1646423,2557062,571120456,0,2332409,3351484,0,64047526,617167,68056,9559608,29968,66918,712078031,0,712078031,0,0,1829698,1079048,0,0,0,0,63901,0,0,2802646,0,0,37248,46985,68238,0,0,8749,0,710383,0,1274954,0,0,0,24746949,719779,0,8418,35847,33432843,0,33432843,0,4387266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,895545,0,-355922,11420969,0,3047407,0,0,0,0,0,19395265,0,19395265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
Minnesota,24,0,2000,465898,291365,0.6253836676697474,185093000000,4934275,37511.691180568574,51.48,276000,0.05644171779141104,3,3547259497,12157,449026,2963,3276,0,6512062,0,0,13831190,-43228324,0,0,2352848,7176127,479416108,0,57180673,6667994,64530720,209921978,199259851,9058531,1793491,0,0,0,0,671958047,18445573,35860376,16194288,8010123,846560949,116760205,45540548,41730471,119282905,95898265,NA,NA,231735404,0,1659874,1058473,121701870,3387325885,-65054779,3322271106,25209974,0,0,0,0,0,0,19755595,0,0,0,0,0,165897847,0,0,36236,49426,6223476,0,6729721,1086116,0,0,224988391,0,224988391,0,1735,0,0,0,0,0,0,829,0,42,1365,0,0,0,0,0,0,0,196,-6040,33,0,396,0,13562,0,0,-103,142,0,0,12157,0,12157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
Mississippi,25,0,2000,559379,218431,0.39048838086520943,64266000000,2848634,22560.286790089565,76.8,418000,0.14960629921259844,3,2044292393,25174781,0,9984,0,0,38219068,862389,0,4764635,-61260326,0,0,33917175,16794883,21890900,0,9095307,4795490,174270114,337914694,26883538,131317926,5462341,0,0,-2577918,0,1380,22054730,56379638,0,21117280,383751614,65897983,1186031,114503550,0,166966752,NA,NA,368769294,4273692,17407776,3594722,25916719,1994181361,-15911266,1978270095,869373,13921773,0,0,0,0,0,217343,7662302,0,0,779551,964181,33866903,0,5842347,140960,0,1748813,0,0,0,4175,4577,66022298,0,66022298,0,0,1176077,0,0,0,0,0,4930,2656,0,5996321,0,1098105,149253,0,0,0,0,0,287054,2037507,0,1889131,0,0,0,0,1495221,1529675,0,0,15665930,0,15665930,0,1327984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3180,0,0,459241,0,0,2593426,0,5109425,0,0,0,0,15595,9508851,0,9508851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
Missouri,26,0,2000,754292,304499,0.40368849198983947,176708000000,5606532,31518.23622874176,60.51,505000,0.0915352546673917,3,4088676695,56938974,481328,7923,906,0,54596344,68481880,0,7694127,-110025619,0,0,88419505,13008908,266823163,0,6290898,10721543,277424914,614683153,68379828,95866064,6861859,4659,2322911,429080625,0,366567,2691740,48590722,178006610,15117189,724649819,76933254,7305576,180746852,121703785,65099149,NA,NA,596733995,3611,18221501,7,36682048,3973977344,-34512339,3939465005,2350351,9394024,0,0,0,0,0,0,0,0,0,-1025099,377128,129667691,0,0,574063,30556,1514033,0,4631468,1697475,0,0,149211690,0,149211690,0,1505810,2156646,431696,-1005224,0,0,242702,15830,2332,0,5932173,0,815424,134291,476370,105977,0,31378,353118,73407,6440121,0,1015847,-743855,11714906,0,12064221,6307444,7200847,44,0,55271505,-1184,55270321,0,1668653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1668653,0,1668653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
